SR_NUMBER,USER_ID,SR_TYPE,SR_TYPE_DESC,PRIORITY,GROUP_ID,DEPT_CODE,DEPT_DIVISION,ADDRESS,NEIGHBORHOOD,ZIPCODE,METHOD_RECEIVED,DATE_CREATED,TIME_RECEIVED,DATE_CLOSED,SR_STATUS,SR_STATUS_FLAG,DATE_STATUS_CHANGE,TIME_STATUS_CHANGE,DATE_LAST_UPDATE,TIME_LAST_UPDATE,PLANNED_HOURS_TOSTART_RESPONSE,PLANNED_RESPONSE_TIME,PLANNED_END_DATE,PLANNED_COMPLETION_DAYS,DATE_DISPATCHED,TIME_DISPATCHED,DATE_REVISED_COMPLETION,DATE_REVISED_COMPLETION_REASON,COLLECTION_SPECIAL_DATE,COLLECTION_DAY,COLLECTION_ROUTE,COLLECTION_DIST,TRANSFER_ALLOW,TRANSFERED_NUM_TIMES,PROPTY_CITY_OWNED_YN,PROPTY_CITY_DEPT_OWNER,STREET_NO,STREET_DIRECTION,STREET_NAME,CITY_ID,STRUCTURE_ID,FLOOR_ID,UNIT_ID,MUNITWNSHP,REQUEST_RETURN_CALL,NUM_BULKY_ITEMS,BULKY_ITEM_1,BULKY_ITEM_2,BULKY_ITEM_3,BULKY_ITEM_4,BULKY_ITEM_5,NUM_TIRES,NUM_FREONS,NUM_SOFABEDS,NUM_POTHOLES,POLICE_DISTRICT,POLICE_RPT_AREA,TRASH_RECYCLE_CART_ID,LATITUDE,LONGITUDE,DATE_TIME_RECEIVED,COMMUNITY_COUNCIL_NEIGHBORHOOD
SR25151252,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2351 BEECHMONT AV,MT. WASHINGTON,45230.0,INTERNET,2025 Dec 25 12:00:00 AM,4:38 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,5:29 AM,2025 Dec 29 12:00:00 AM,5:29 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"2,351",,BEECHMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.09854361,-84.38764552,12/25/2025,MOUNT WASHINGTON
SR25151212,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5737 BELMONT AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 25 12:00:00 AM,12:17 PM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,9:20 AM,2025 Dec 26 12:00:00 AM,9:20 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,THURSDAY,THU22,1,Y,0,,,"5,737",,BELMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.19505606,-84.55225217,12/25/2025,COLLEGE HILL
SR25151250,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1092 LINN ST,WEST END,45203.0,INTERNET,2025 Dec 25 12:00:00 AM,4:32 PM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,9:23 AM,2025 Dec 26 12:00:00 AM,9:23 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,092",,LINN ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,4,1.0,2,,39.10702662,-84.52793832,12/25/2025,WEST END
SR25151193,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5545 BELMONT AV,COLLEGE HILL,45224.0,INTERNET,2025 Dec 25 12:00:00 AM,10:45 AM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,9:21 AM,2025 Dec 26 12:00:00 AM,9:21 AM,36,12/26/2025,2026 Jan 06 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,"5,545",,BELMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.19146027,-84.54825794,12/25/2025,COLLEGE HILL
SR25151189,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4633 ASHTREE DR,COLLEGE HILL,45223.0,311 CALL,2025 Dec 25 12:00:00 AM,9:58 AM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,9:25 AM,2025 Dec 26 12:00:00 AM,9:25 AM,36,12/26/2025,2026 Jan 06 12:00:00 AM,12,,,,,,THURSDAY,THU19,3,Y,0,,,"4,633",,ASHTREE DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.17495866,-84.54772404,12/25/2025,NORTHSIDE
SR25151178,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4331 MILLSBRAE AV,OAKLEY,45209.0,INTERNET,2025 Dec 25 12:00:00 AM,2:38 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:35 AM,2025 Dec 29 12:00:00 AM,2:35 AM,36,12/26/2025,2026 Jan 06 12:00:00 AM,12,,,,,,WEDNESDAY,WED23,1,Y,0,,,"4,331",,MILLSBRAE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15604499,-84.43889656,12/25/2025,OAKLEY
SR25151203,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1130 KENNER ST,QUEENSGATE,45214.0,INTERNET,2025 Dec 25 12:00:00 AM,11:35 AM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,9:23 AM,2025 Dec 26 12:00:00 AM,9:23 AM,36,12/26/2025,2026 Jan 06 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,130",,KENNER ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.11090105,-84.53627773,12/25/2025,WEST END
SR25151254,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1436 LINN ST,WEST END,45214.0,INTERNET,2025 Dec 25 12:00:00 AM,4:43 PM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,10:31 AM,2025 Dec 26 12:00:00 AM,10:31 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,436",,LINN ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,1.0,2,,39.11103212,-84.52754971,12/25/2025,WEST END
SR25151188,KBEHANAN,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4641 ASHTREE DR,COLLEGE HILL,45223.0,311 CALL,2025 Dec 25 12:00:00 AM,9:57 AM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,9:26 AM,2025 Dec 26 12:00:00 AM,9:26 AM,36,12/26/2025,2026 Jan 06 12:00:00 AM,12,,,,,,THURSDAY,THU19,3,Y,0,,,"4,641",,ASHTREE DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,3.0,98,,39.17523533,-84.54760861,12/25/2025,NORTHSIDE
SR25151220,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,948 HATCH ST,MT. ADAMS,45202.0,INTERNET,2025 Dec 25 12:00:00 AM,12:49 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:51 PM,2025 Dec 29 12:00:00 AM,3:51 PM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,MONDAY,MON27,2,Y,0,,,948,,HATCH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,6.0,119,,39.1093196,-84.49695575,12/25/2025,MOUNT ADAMS
SR25151251,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1202 LINN ST,WEST END,45203.0,INTERNET,2025 Dec 25 12:00:00 AM,4:37 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:50 AM,2025 Dec 29 12:00:00 AM,2:50 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"1,202",,LINN ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,1.0,2,,39.10835988,-84.52770886,12/25/2025,WEST END
SR25151226,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3252 WHITFIELD AV,CLIFTON,45220.0,INTERNET,2025 Dec 25 12:00:00 AM,1:11 PM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,10:56 AM,2025 Dec 26 12:00:00 AM,10:56 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,TUESDAY,TUE01,3,Y,0,,,"3,252",,WHITFIELD AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.14225198,-84.52397113,12/25/2025,CLIFTON
SR25151256,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2000 LINN ST,WEST END,45214.0,INTERNET,2025 Dec 25 12:00:00 AM,4:51 PM,2025 Dec 26 12:00:00 AM,CLOSED,CLOSED,2025 Dec 26 12:00:00 AM,10:31 AM,2025 Dec 26 12:00:00 AM,10:31 AM,36,12/27/2025,2026 Jan 06 12:00:00 AM,12,,,,,,MONDAY,,,Y,0,,,"2,000",,LINN ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,9,1.0,2,,39.11851445,-84.52684879,12/25/2025,WEST END
SR25151563,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4033 W LIBERTY ST,WEST PRICE HILL,45205.0,INTERNET,2025 Dec 26 12:00:00 AM,1:53 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,5:05 AM,2025 Dec 29 12:00:00 AM,5:05 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,MONDAY,MON11,1,Y,0,,,"4,033",W,LIBERTY ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.11725946,-84.58062216,12/26/2025,WEST PRICE HILL
SR25151546,WISAACS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2351 BEECHMONT AV,MT. WASHINGTON,45230.0,311 CALL,2025 Dec 26 12:00:00 AM,1:36 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,5:27 AM,2025 Dec 29 12:00:00 AM,5:27 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"2,351",,BEECHMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.09854361,-84.38764552,12/26/2025,MOUNT WASHINGTON
SR25151635,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4331 MILLSBRAE AV,OAKLEY,45209.0,INTERNET,2025 Dec 26 12:00:00 AM,4:12 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:23 AM,2025 Dec 29 12:00:00 AM,2:23 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,WED23,1,Y,0,,,"4,331",,MILLSBRAE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,2.0,97,,39.15603734,-84.43886107,12/26/2025,OAKLEY
SR25151602,JWAGONER,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,0 WESTERN HILLS VIA,QUEENSGATE,45214.0,311 CALL,2025 Dec 26 12:00:00 AM,3:04 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:08 AM,2025 Dec 29 12:00:00 AM,3:08 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,,,,Y,0,,,0,,WESTERN HILLS VIA,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,38,1.0,2,,39.12477927,-84.53825917,12/26/2025,CAMP WASHINGTON
SR25151411,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1211 PADDOCK HILLS AV,NORTH AVONDALE - PADDOCK HILLS,45229.0,INTERNET,2025 Dec 26 12:00:00 AM,11:07 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:48 PM,2025 Dec 29 12:00:00 AM,2:48 PM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,TUE13,1,Y,0,,,"1,211",,PADDOCK HILLS AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.16459833,-84.47897175,12/26/2025,PADDOCK HILLS
SR25151396,WISAACS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7411 READING RD,ROSELAWN,45237.0,311 CALL,2025 Dec 26 12:00:00 AM,10:55 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,9:49 AM,2025 Dec 29 12:00:00 AM,9:49 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,,,,Y,0,,,"7,411",,READING RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,4.0,99,,39.19732772,-84.45863949,12/26/2025,ROSELAWN
SR25151369,NMUNIZ,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,800 W 8TH ST,QUEENSGATE,45203.0,RADIO,2025 Dec 26 12:00:00 AM,10:09 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:51 AM,2025 Dec 29 12:00:00 AM,2:51 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,,,,Y,0,Y,DOTE,800,W,8TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,1.0,2,,39.10334152,-84.52947815,12/26/2025,QUEENSGATE
SR25151387,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3902 WILLIAM P DOOLEY BYPS,NORTHSIDE,45223.0,INTERNET,2025 Dec 26 12:00:00 AM,10:34 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:17 PM,2025 Dec 29 12:00:00 AM,4:17 PM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,THURSDAY,,,Y,0,,,"3,902",,WILLIAM P DOOLEY BYPS,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,3.0,98,,39.1577017,-84.53830729,12/26/2025,NORTHSIDE
SR25151570,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3801 W LIBERTY ST,EAST PRICE HILL,45205.0,INTERNET,2025 Dec 26 12:00:00 AM,2:00 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,5:06 AM,2025 Dec 29 12:00:00 AM,5:06 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,MONDAY,MON14,1,Y,0,,,"3,801",W,LIBERTY ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.11698986,-84.57727906,12/26/2025,WEST PRICE HILL
SR25151460,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5808 ARGUS RD,COLLEGE HILL,45224.0,INTERNET,2025 Dec 26 12:00:00 AM,11:52 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,5:07 AM,2025 Dec 29 12:00:00 AM,5:07 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,THURSDAY,THU27,1,Y,0,,,"5,808",,ARGUS RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,3.0,98,,39.19591091,-84.5352159,12/26/2025,COLLEGE HILL
SR25151434,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1516 ELIZABETH PL,BOND HILL,45237.0,INTERNET,2025 Dec 26 12:00:00 AM,11:25 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,1:59 AM,2025 Dec 29 12:00:00 AM,1:59 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,TUE16,1,Y,0,,,"1,516",,ELIZABETH PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,4.0,99,,39.17775723,-84.47050355,12/26/2025,BOND HILL
SR25151453,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,3573 GLENWOOD PL,AVONDALE,45229.0,INTERNET,2025 Dec 26 12:00:00 AM,11:43 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:06 AM,2025 Dec 29 12:00:00 AM,3:06 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"3,573",,GLENWOOD PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,13,4.0,99,,39.14728186,-84.48593669,12/26/2025,AVONDALE
SR25151474,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,5400 RED BANK EXWY,MADISONVILLE,45227.0,INTERNET,2025 Dec 26 12:00:00 AM,12:02 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,9:35 AM,2025 Dec 29 12:00:00 AM,9:35 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,,,,Y,0,,,"5,400",,RED BANK EXWY,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,5,2.0,97,,39.16395708,-84.40257826,12/26/2025,MADISONVILLE
SR25151510,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2828 W NORTH BEND RD,MT. AIRY,45239.0,INTERNET,2025 Dec 26 12:00:00 AM,12:36 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,9:53 AM,2025 Dec 29 12:00:00 AM,9:53 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,THURSDAY,THU15,1,Y,0,,,"2,828",W,NORTH BEND RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,10,3.0,98,,39.18949008,-84.57827568,12/26/2025,MOUNT AIRY
SR25151727,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1197 HERSCHEL AV,MT. LOOKOUT,45208.0,INTERNET,2025 Dec 26 12:00:00 AM,10:57 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,8:27 AM,2025 Dec 29 12:00:00 AM,8:27 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,WED07,2,Y,0,,,"1,197",,HERSCHEL AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.12921834,-84.42329133,12/26/2025,MOUNT LOOKOUT
SR25151514,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,7050 LINKS DR,ROSELAWN,45237.0,INTERNET,2025 Dec 26 12:00:00 AM,12:43 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,9:30 AM,2025 Dec 29 12:00:00 AM,9:30 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"7,050",,LINKS DR,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,4.0,99,,39.19314478,-84.47179274,12/26/2025,ROSELAWN
SR25151342,WISAACS,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1900 E SEYMOUR AV,ROSELAWN,45237.0,311 CALL,2025 Dec 26 12:00:00 AM,9:24 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:20 AM,2025 Dec 29 12:00:00 AM,2:20 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,,,Y,0,,,"1,900",E,SEYMOUR AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,4.0,99,,39.18792457,-84.46090762,12/26/2025,ROSELAWN
SR25151583,JWAGONER,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1021 COVEDALE AV,WEST PRICE HILL,45238.0,311 CALL,2025 Dec 26 12:00:00 AM,2:29 PM,2025 Dec 30 12:00:00 AM,CLOSED,CLOSED,2025 Dec 30 12:00:00 AM,4:32 AM,2025 Dec 30 12:00:00 AM,4:32 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,MONDAY,MON04,1,Y,0,,,"1,021",,COVEDALE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,1,3.0,98,,39.11333415,-84.60680851,12/26/2025,WEST PRICE HILL
SR25151462,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1573 SPRINGLAWN AV,NORTHSIDE,45223.0,INTERNET,2025 Dec 26 12:00:00 AM,11:54 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,5:03 AM,2025 Dec 29 12:00:00 AM,5:03 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,THURSDAY,THU18,3,Y,0,,,"1,573",,SPRINGLAWN AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,3.0,98,,39.17599154,-84.5421016,12/26/2025,NORTHSIDE
SR25151454,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,4840 PLAINVILLE RD,MADISONVILLE,45227.0,INTERNET,2025 Dec 26 12:00:00 AM,11:44 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,12:25 PM,2025 Dec 29 12:00:00 AM,12:25 PM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,,,,Y,0,,,"4,840",,PLAINVILLE RD,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,22,2.0,97,,39.15769592,-84.38118103,12/26/2025,MADISONVILLE
SR25151660,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,23 E 77TH ST,CARTHAGE,45216.0,INTERNET,2025 Dec 26 12:00:00 AM,4:45 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:14 AM,2025 Dec 29 12:00:00 AM,2:14 AM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,TUE17,1,Y,0,,,23,E,77TH ST,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,4.0,99,,39.1998257,-84.47410154,12/26/2025,CARTHAGE
SR25151630,CCSRWEB,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2901 GILBERT AV,WALNUT HILLS,45206.0,INTERNET,2025 Dec 26 12:00:00 AM,4:09 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:11 PM,2025 Dec 29 12:00:00 AM,4:11 PM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"2,901",,GILBERT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.13120552,-84.48862444,12/26/2025,WALNUT HILLS
SR25151296,JSMITH2,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2042 BEECHMONT AV,MT. WASHINGTON,45230.0,311 CALL,2025 Dec 26 12:00:00 AM,6:46 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,4:22 PM,2025 Dec 29 12:00:00 AM,4:22 PM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,,,Y,0,,,"2,042",,BEECHMONT AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.09130513,-84.3857492,12/26/2025,MOUNT WASHINGTON
SR25151321,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1534 ELIZABETH PL,BOND HILL,45237.0,INTERNET,2025 Dec 26 12:00:00 AM,8:46 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:05 AM,2025 Dec 29 12:00:00 AM,2:05 AM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,TUE16,1,Y,0,,,"1,534",,ELIZABETH PL,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,2,4.0,99,,39.1781768,-84.47037771,12/26/2025,BOND HILL
SR25151650,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,8171 ANTHONY WAYNE AV,HARTWELL,45216.0,INTERNET,2025 Dec 26 12:00:00 AM,4:32 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:52 PM,2025 Dec 29 12:00:00 AM,2:52 PM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,TUE17,1,Y,0,,,"8,171",,ANTHONY WAYNE AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,3,4.0,99,,39.20759924,-84.46624702,12/26/2025,HARTWELL
SR25151423,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,1432 CALIFORNIA AV,BOND HILL,45237.0,INTERNET,2025 Dec 26 12:00:00 AM,11:16 AM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,2:47 PM,2025 Dec 29 12:00:00 AM,2:47 PM,36,12/27/2025,2026 Jan 07 12:00:00 AM,12,,,,,,TUESDAY,TUE16,1,Y,0,,,"1,432",,CALIFORNIA AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,4.0,99,,39.17617063,-84.47207506,12/26/2025,BOND HILL
SR25151726,MOBILE,PTHOLE,"POTHOLE, REPAIR",STANDARD,106,PUB SERV,TROD,2954 OBSERVATORY AV,HYDE PARK,45208.0,INTERNET,2025 Dec 26 12:00:00 AM,10:52 PM,2025 Dec 29 12:00:00 AM,CLOSED,CLOSED,2025 Dec 29 12:00:00 AM,3:55 PM,2025 Dec 29 12:00:00 AM,3:55 PM,36,12/28/2025,2026 Jan 07 12:00:00 AM,12,,,,,,WEDNESDAY,WED12,3,Y,0,,,"2,954",,OBSERVATORY AV,CINC,,,,CINCINNATI,,0.0,,,,,,0.0,0.0,0,0,2.0,97,,39.13725315,-84.43308172,12/26/2025,HYDE PARK
